INDEX PHOTON_ID_2 PHOTON_ID_1 TAU K_2 K_1 MEAN_R MEAN_I STD
77 1 1 4 3 0 2429848245211208989271468755564130155884513899119769384093096914906609437802866442633210458159126588036532889107111651258477286270809944575074607669875888305328646876306549492909284945851283953024317333782430337919052769548784494503264256.00000000 -37696249818921089086177751844891298479770749926835013670790990185187555458363658517592013525796815516272717170369787343103062305704263353262301772399502699448317089553378356103965197216393842898568780744538988920624038019072.00000000 Inf
78 1 1 4 3 1 2424508441905540590960263352361350255760572773183123343472852111917785764485734162828821186823306453410740380479037792624231025792780672545460804304901877273451399464121893993368576835789525263434437955164930908723652274610435707847573504.00000000 -37443715035987733456300651210125296659812638262103299204338616266876014874662617382970401266104918908443837908835311663809150719511773520200649617616795824039932279997227829205361494543248273607627819110384503339935726567424.00000000 Inf
79 1 1 4 3 2 2432906362046818086314525264091999563849768195889759840657242109196326835090066346926273451660362649095512835966704530941832289553953460799029206730869428232044833227736060470627800392910032981453495607917605586437904527697928775918419968.00000000 -37538714180278526887939622834696558085535197113069811007471495233688255990636677396133519519869501469770219402696294869158898416876599507406851778755817642244313179907289351636638932531420726680259293123352065208709845876736.00000000 Inf
80 1 1 4 3 3 2424508441905540590960263352361350255760572773183123343472852111917785764485734162828821186823306453410740380479037792624231025792780672545460804304901877273451399464121893993368576835789525263434437955164930908723652274610435707847573504.00000000 -37443715035987733456300651210125296659812638262103299204338616266876014874662617382970401266104918908443837908835311663809150719511773520200649617616795824039932279997227829205361494543248273607627819110384503339935726567424.00000000 Inf
81 1 1 5 0 0 -256642532871850659305508229513146046428590742473530577762032250079550934554853095633156716429800268666430435014041364211387622629995333696254882090595343767732179732791186146470418927334496828215678661778627984321833357735241526039187292160.00000000 4166692423083991420832456466413468303568726338841160210318094988538264140347967267283357957941027948043936593780716718210315957586302276682703588509141287711436482135578122485270302691315806411707908956959588493888346853998592.00000000 Inf
82 1 1 5 0 1 -306425000830445599736373309114413337096456533615603673524843210191060967544498602534672010726170703801613018668375374639585879985510171507312856875529945741452234750046374897332075396052966726540519094497045916001270194129364515224027136.00000000 2728221098921850414105529589135197321071251516872188227627602368372872531027444582058937062046507583995434893445028277700778497523949105201976405787155837652615813080229786666266333593198870342955718264450402239465490743296.00000000 Inf
83 1 1 5 0 2 297724982133021527561749690411921933382872953941959252872278160400640977425190628838344413677644757009347537671500531689909714067821498619590038312877822043001113208144255441677921000760946764532186495049649773541612194691170631113768960.00000000 -8263175849396311692236593784078434336121469012310570256348540192743287270999329491051037931685672110193874785831839832702321106742006982816839809888915208466505782229337319974132113937656399540428171848751836834739718717440.00000000 Inf
84 1 1 5 0 3 -306425000830445599736373309114413337096456533615603673524843210191060967544498602534672010726170703801613018668375374639585879985510171507312856875529945741452234750046374897332075396052966726540519094497045916001270194129364515224027136.00000000 2728221098921850414105529589135197321071251516872188227627602368372872531027444582058937062046507583995434893445028277700778497523949105201976405787155837652615813080229786666266333593198870342955718264450402239465490743296.00000000 Inf
85 1 1 5 1 0 -1146491496869706780845110371154888904177133815984867608382407242822075577889098910686765289612701361845077991474778200399566757363838167244547636995750492323645086654459710066091474884892385288199601207765692486369809649841820821044068352.00000000 19356448288894886113902816693907437413856262663799623660542537665528905036892154712521815201832436716433635458440709929251563380653566286900971450155922335226197020413330864289749302739517385359523721973959145911681112080384.00000000 Inf
86 1 1 5 1 1 -1144205061783270161033247833033010950271554525280776089842095416631886432036326710539557561562365225604046836136002340609364847720851677721857260406972743623078920081703418174405555578147332983122736150054355199135325136940557845013725184.00000000 20587073009048408771625343713013945788768622236341126960744578924066087806566880601614807405101798875926342401936670189381549424788824037143016292618629400520031447750382921281727463857829444910822513528044539521473754169344.00000000 Inf
87 1 1 5 1 2 -1146491496820037390760223491177828661260058167287602605077485442564578375647053338354954529487892872406855583356534727260061066816406901199652069899004064239576886425263877383936152381635342827039015299754496831809647384862813473487192064.00000000 18436661506253192616397719938422931427164774316728451934799718381240558732583147278333362301577905006575836191894670940757507331479183710378491966477896749528078426716029479500659564547301538072496109887979049602248521809920.00000000 Inf
88 1 1 5 1 3 -1144205061783270161033247833033010950271554525280776089842095416631886432036326710539557561562365225604046836136002340609364847720851677721857260406972743623078920081703418174405555578147332983122736150054355199135325136940557845013725184.00000000 20587073009048408771625343713013945788768622236341126960744578924066087806566880601614807405101798875926342401936670189381549424788824037143016292618629400520031447750382921281727463857829444910822513528044539521473754169344.00000000 Inf
89 1 1 5 2 0 665801905157029532815306060218266849278543720744101443179192011063325722778408481036989366614515210196397645649025936422462239645247583824465891275917197775424693609968669970067643537220870280249610012104671354562795475941035151605104640.00000000 -13809948569950733348759233300220985506427798681359451042141426842747054030591013537804328716884255111263120302475976517818848972621480905546595824226942159471620513390247217774557091466408248277613292788714344514734782414848.00000000 Inf
90 1 1 5 2 1 -765039000744776635146753905237331002615100476328296361801746511461433645098034804753665573972538414940607460351585674982404669893200664146229773009235205082993546978290486241551997572128607634847678703427774180326353038052202834363940864.00000000 13234597967187871942414314879197408646601364194844542502260155156364277400965186072490086574675643029364689199107319848505350256554067107925414125994341444124253375848881423373557724023467786743480062286858401818510895349760.00000000 Inf
