INDEX ORBITAL_ID_2 ORBITAL_ID_1 R_2 R_1 MEAN_R MEAN_I STD
144 1 1 8 15 -0.00000054 -0.00000007 0.00000231
145 1 1 9 0 0.00000040 0.00000024 0.00000218
146 1 1 9 1 0.00304121 0.00000114 0.00009099
147 1 1 9 2 -0.00000032 0.00000008 0.00000183
148 1 1 9 3 0.00248023 -0.00000213 0.00009054
149 1 1 9 4 -0.00000320 -0.00000117 0.00000266
150 1 1 9 5 0.00395062 -0.00000214 0.00009296
151 1 1 9 6 -0.00000598 0.00000129 0.00001727
152 1 1 9 7 0.01057859 0.00000321 0.00018474
153 1 1 9 8 0.00000143 -0.00000483 0.00001123
154 1 1 9 9 -0.04031919 -0.00000000 0.00043184
155 1 1 9 10 -0.00000245 -0.00000025 0.00000999
156 1 1 9 11 0.00906700 0.00000078 0.00011798
157 1 1 9 12 -0.00000123 0.00000027 0.00000235
158 1 1 9 13 0.00690519 0.00000217 0.00009176
159 1 1 9 14 -0.00000008 0.00000016 0.00000207
160 1 1 9 15 0.00497128 0.00000487 0.00008027
161 1 1 10 0 -0.00648014 -0.00000706 0.00009862
162 1 1 10 1 0.00000105 -0.00000061 0.00000200
163 1 1 10 2 -0.00306858 -0.00000139 0.00011112
164 1 1 10 3 0.00000427 0.00000076 0.00000483
165 1 1 10 4 -0.00150370 0.00000312 0.00009066
166 1 1 10 5 0.00001234 0.00000142 0.00002751
167 1 1 10 6 -0.00558109 0.00000205 0.00022641
168 1 1 10 7 -0.00000582 0.00000158 0.00001808
169 1 1 10 8 -0.00854567 0.00000254 0.00012037
170 1 1 10 9 -0.00000245 0.00000025 0.00000999
171 1 1 10 10 0.05045151 0.00000000 0.00050688
172 1 1 10 11 0.00000274 0.00000033 0.00001632
173 1 1 10 12 -0.00974734 0.00000158 0.00011551
174 1 1 10 13 0.00000168 -0.00000062 0.00000344
175 1 1 10 14 -0.00928265 -0.00000207 0.00009785
176 1 1 10 15 0.00000073 -0.00000046 0.00000233
177 1 1 11 0 -0.00000240 0.00000150 0.00000459
178 1 1 11 1 0.00718925 0.00000763 0.00012150
179 1 1 11 2 -0.00000469 0.00000155 0.00000920
180 1 1 11 3 0.00189765 -0.00000290 0.00009258
181 1 1 11 4 -0.00002043 0.00000070 0.00004193
182 1 1 11 5 0.00137252 -0.00002175 0.00043373
183 1 1 11 6 0.00001129 0.00000167 0.00002824
184 1 1 11 7 0.00394869 -0.00000341 0.00009310
185 1 1 11 8 0.00000330 0.00000065 0.00000244
186 1 1 11 9 0.00906700 -0.00000078 0.00011798
187 1 1 11 10 0.00000274 -0.00000033 0.00001632
188 1 1 11 11 -0.07043090 -0.00000000 0.00063607
189 1 1 11 12 -0.00000308 -0.00000044 0.00002501
190 1 1 11 13 0.00956852 -0.00000356 0.00010327
191 1 1 11 14 -0.00000352 0.00000122 0.00000617
192 1 1 11 15 0.01172628 0.00000159 0.00010398
193 1 1 12 0 -0.01181023 -0.00000144 0.00008905
194 1 1 12 1 0.00000677 -0.00000459 0.00001789
195 1 1 12 2 -0.00393416 -0.00000133 0.00005298
196 1 1 12 3 0.00002316 -0.00000463 0.00006491
197 1 1 12 4 0.00550070 0.00003347 0.00084677
198 1 1 12 5 -0.00001886 0.00000057 0.00004265
199 1 1 12 6 -0.00149774 0.00000387 0.00009082
200 1 1 12 7 -0.00000451 -0.00000145 0.00000282
201 1 1 12 8 -0.00506844 0.00000254 0.00009131
202 1 1 12 9 -0.00000123 -0.00000027 0.00000235
203 1 1 12 10 -0.00974734 -0.00000158 0.00011551
204 1 1 12 11 -0.00000308 0.00000044 0.00002501
205 1 1 12 12 0.10700385 0.00000000 0.00081271
206 1 1 12 13 0.00000063 -0.00000049 0.00003735
207 1 1 12 14 -0.00652171 0.00000371 0.00006276
208 1 1 12 15 0.00000710 -0.00000301 0.00001298
209 1 1 13 0 -0.00001051 0.00000829 0.00003600
210 1 1 13 1 -0.00015022 0.00000426 0.00012867
211 1 1 13 2 -0.00002179 -0.00000567 0.00010523
212 1 1 13 3 -0.02862492 0.00002031 0.00161691
213 1 1 13 4 0.00002513 -0.00000539 0.00006523
214 1 1 13 5 0.00189759 -0.00000162 0.00009273
215 1 1 13 6 0.00000516 0.00000106 0.00000488
216 1 1 13 7 0.00247888 -0.00000256 0.00009050
217 1 1 13 8 0.00000068 0.00000026 0.00000196
218 1 1 13 9 0.00690519 -0.00000217 0.00009176
219 1 1 13 10 0.00000168 0.00000062 0.00000344
220 1 1 13 11 0.00956852 0.00000356 0.00010327
221 1 1 13 12 0.00000063 0.00000049 0.00003735
222 1 1 13 13 -0.17396209 -0.00000000 0.00098436
223 1 1 13 14 0.00000874 0.00000483 0.00005546
224 1 1 13 15 -0.00611658 0.00000028 0.00005678
225 1 1 14 0 0.05558836 -0.00001004 0.00039219
226 1 1 14 1 -0.00003209 -0.00000171 0.00017374
227 1 1 14 2 0.11683530 -0.00010803 0.00281141
228 1 1 14 3 -0.00003314 -0.00000588 0.00010494
229 1 1 14 4 -0.00394559 -0.00000476 0.00005319
230 1 1 14 5 -0.00000422 0.00000133 0.00000923
231 1 1 14 6 -0.00306900 -0.00000122 0.00011105
232 1 1 14 7 -0.00000060 0.00000009 0.00000205
233 1 1 14 8 -0.00360151 0.00000332 0.00007839
234 1 1 14 9 -0.00000008 -0.00000016 0.00000207
235 1 1 14 10 -0.00928265 0.00000207 0.00009785
236 1 1 14 11 -0.00000352 -0.00000122 0.00000617
237 1 1 14 12 -0.00652171 -0.00000371 0.00006276
238 1 1 14 13 0.00000874 -0.00000483 0.00005546
239 1 1 14 14 0.30150113 0.00000000 0.00100101
240 1 1 14 15 -0.00003053 -0.00001538 0.00008586
241 1 1 15 0 0.00010376 0.00000486 0.00020816
242 1 1 15 1 -0.43640625 0.00000732 0.00289183
243 1 1 15 2 -0.00002338 -0.00000016 0.00017482
244 1 1 15 3 -0.00013956 0.00000689 0.00012867
245 1 1 15 4 0.00000591 -0.00000415 0.00001789
246 1 1 15 5 0.00719285 0.00000826 0.00012144
247 1 1 15 6 0.00000078 -0.00000055 0.00000227
248 1 1 15 7 0.00304079 0.00000048 0.00009097
249 1 1 15 8 -0.00000054 0.00000007 0.00000231
